6110000,13.9651,8.15269,9.44695
6120000,13.9911,8.15431,9.4447
6130000,13.9396,8.14505,9.43004
6140000,13.9595,8.19992,9.40441
6150000,13.9879,8.19037,9.37058
6160000,14.0223,8.20094,9.36405
6170000,14.0016,8.21025,9.36975
6180000,13.9713,8.2066,9.41951
6190000,13.9878,8.20747,9.39396
6200000,13.9638,8.21426,9.39163
6210000,13.9667,8.19333,9.38263
6220000,13.9739,8.16581,9.37925
6230000,13.954,8.15485,9.38624
6240000,13.9372,8.16842,9.36008
6250000,13.9593,8.21367,9.36165
6260000,13.9859,8.2007,9.3609
6270000,14.0079,8.20326,9.39746
6280000,14.0344,8.19475,9.44488
6290000,14.0547,8.19658,9.4516
6300000,14.1242,8.20916,9.43918
6310000,14.1676,8.27714,9.4232
6320000,14.1385,8.34355,9.43912
6330000,14.1137,8.36642,9.44258
6340000,14.1266,8.44445,9.44198
6350000,14.1078,8.49426,9.49484
6360000,14.1366,8.53909,9.45972
6370000,14.1682,8.61811,9.48202
6380000,14.1574,8.62971,9.50421
6390000,14.1322,8.63196,9.54098
6400000,14.1409,8.61743,9.50094
6410000,14.1471,8.6185,9.52522
6420000,14.1566,8.59446,9.52191
6430000,14.1887,8.55493,9.54003
6440000,14.191,8.53823,9.55407
6450000,14.1756,8.47978,9.58466
6460000,14.2009,8.48998,9.58221
6470000,14.2282,8.51498,9.61633
6480000,14.2229,8.44337,9.67093
6490000,14.1723,8.43619,9.66501
6500000,14.2131,8.3961,9.64128
6510000,14.2788,8.37455,9.63035
6520000,14.3226,8.3543,9.71172
6530000,14.338,8.3414,9.73113
6540000,14.3334,8.41199,9.73161
6550000,14.3683,8.44821,9.73906
6560000,14.4158,8.49666,9.74944
6570000,14.4446,8.50597,9.75804
6580000,14.4426,8.46121,9.79908
6590000,14.4528,8.4085,9.80967
6600000,14.4663,8.40516,9.81959
6610000,14.5234,8.39503,9.8741
6620000,14.568,8.35908,9.94554
6630000,14.6311,8.35598,9.98411
6640000,14.643,8.37917,10.0154
6650000,14.6236,8.48751,9.99995
6660000,14.6364,8.41724,9.99414
6670000,14.678,8.43308,10.0232
6680000,14.6932,8.49772,10.044
6690000,14.7023,8.51294,10.0617
6700000,14.6887,8.56148,10.0771
6710000,14.6814,8.55309,10.0665
6720000,14.7327,8.60372,10.0554
6730000,14.729,8.63263,10.039
6740000,14.799,8.63871,10.009
6750000,14.9081,8.60653,9.97141
6760000,14.9058,8.6199,9.98124
6770000,14.9927,8.6241,9.95092
6780000,15.0242,8.64537,9.94909
6790000,15.0311,8.69628,9.98124
6800000,15.0828,8.69989,9.98977
6810000,15.1657,8.73416,9.96389
6820000,15.1878,8.736,9.95044
6830000,15.1834,8.74535,9.96761
6840000,15.1875,8.67761,9.97077
6850000,15.2099,8.67622,10.0054
6860000,15.2259,8.62039,10.0442
6870000,15.2273,8.60134,10.0763
6880000,15.2278,8.62971,10.0921
6890000,15.2108,8.59791,10.1335
6900000,15.2006,8.5829,10.1813
6910000,15.2545,8.52787,10.1809
6920000,15.2604,8.52069,10.1837
6930000,15.2755,8.51644,10.1594
6940000,15.3217,8.47671,10.1343
6950000,15.3368,8.4161,10.1471
6960000,15.3821,8.37294,10.1165
6970000,15.3734,8.32733,10.06
6980000,15.3778,8.32305,10.0834
6990000,15.381,8.31977,10.1052
7000000,15.4269,8.33231,10.1524
7010000,15.4525,8.39205,10.1675
7020000,15.514,8.47352,10.1796
7030000,15.5684,8.47018,10.2192
7040000,15.5575,8.47845,10.2581
7050000,15.5492,8.46355,10.2427
7060000,15.5502,8.42178,10.2345
7070000,15.5589,8.44625,10.2176
7080000,15.5835,8.49931,10.2016
7090000,15.5825,8.54654,10.2186
7100000,15.6106,8.58208,10.2137
7110000,15.5901,8.58681,10.2074
7120000,15.6451,8.60151,10.2266
7130000,15.6512,8.61991,10.25
7140000,15.6269,8.60575,10.2345
7150000,15.6674,8.60066,10.1864
7160000,15.7114,8.69049,10.1801
7170000,15.7109,8.74861,10.1483
7180000,15.7453,8.75603,10.193
7190000,15.7514,8.80033,10.2472
7200000,15.7909,8.78446,10.2546
7210000,15.8369,8.76513,10.3112
7220000,15.8771,8.74371,10.2946
7230000,15.9187,8.74852,10.2771
7240000,15.9275,8.72592,10.2778
7250000,15.9456,8.74872,10.2521
7260000,15.9465,8.738,10.2882
7270000,15.9904,8.77016,10.2882
7280000,16.0187,8.77248,10.2342
7290000,16.0554,8.77131,10.2477
7300000,16.0607,8.71392,10.2698
7310000,16.1011,8.6682,10.3056
7320000,16.1166,8.66708,10.3244
7330000,16.1457,8.62089,10.3532
7340000,16.1757,8.62479,10.3745
7350000,16.1722,8.57959,10.4132
7360000,16.1905,8.55536,10.4015
7370000,16.2008,8.5482,10.3998
7380000,16.2503,8.54327,10.3702
7390000,16.2579,8.5685,10.3617
7400000,16.2401,8.49549,10.466
7410000,16.2629,8.56379,10.5375
7420000,16.2428,8.54955,10.5725
7430000,16.258,8.57829,10.5581
7440000,16.2746,8.57666,10.555
